filename,class_label,area,perimeter,aspect_ratio,circularity,mean_intensity,std_intensity,glcm_energy,glcm_homogeneity,shannon_entropy
0109.jpg,accordion,55.5,36.24264061450958,0.3125,0.5309616839678054,92.89189189189189,46.99441242449412,0.09375,0.0524637742193104,6.906249822548522
0109.jpg,accordion,4424.0,791.9554045200348,0.8,0.08863873073258005,83.26534031413613,56.26380424230238,0.014331840846515898,0.11006706186748924,13.164796852309054
0130.jpg,accordion,8547.0,382.190905213356,1.292929292929293,0.7352971313326623,122.4714793985998,86.17286172755534,0.1840559942640198,0.2447511239741885,11.357695272038061
0038.jpg,accordion,8963.0,416.617312669754,1.5376344086021505,0.6489162263638302,83.09310722100656,51.76913885750453,0.014744447721050106,0.13159054404270257,13.123361578585786
0173.jpg,accordion,5666.0,371.4213539361954,1.0947368421052632,0.5161223863626229,114.42009602194787,64.90933949249174,0.2167049775370464,0.31380306089595467,10.39522713318921
0077.jpg,accordion,10543.0,558.4507912397385,1.0934579439252337,0.4248193101177281,106.31614993058768,86.71011561043564,0.15048738574229012,0.2784683869817659,10.903198317300308
0123.jpg,accordion,13842.5,522.7766917943954,1.3805309734513274,0.6364905556539927,132.75012429860075,73.58599340792755,0.09088013298406555,0.17579646150725547,12.779711455424689
0176.jpg,accordion,10376.0,474.39191603660583,1.3333333333333333,0.5793823588861531,122.60268152204702,65.22366541705338,0.11646773685686353,0.24352352498218632,11.584869261956133
0036.jpg,accordion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0046.jpg,accordion,4654.5,315.5807340145111,0.8901098901098901,0.5873026152090093,143.53386122108773,59.11352188801218,0.23928299382766133,0.30413327503603776,10.216625046006882
0146.jpg,accordion,586.0,110.91168785095215,0.8285714285714286,0.5986222448089906,198.69448818897638,62.05540743293193,0.031927526218697995,0.15113627268789984,10.302165056907556
0146.jpg,accordion,9215.5,392.8700569868088,0.9405940594059405,0.7502930226935706,43.459772558188966,49.66180771467923,0.042065594592744095,0.2558074929482998,11.128165917331962
0143.jpg,accordion,531.0,96.62741661071777,1.1153846153846154,0.714666866829217,142.63084922010398,51.21227733547309,0.027455351773772924,0.04243058065665068,10.410265169540008
0143.jpg,accordion,203.5,70.72792184352875,0.4074074074074074,0.5112019270346058,100.36134453781513,38.720010046798166,0.04536092116265144,0.07212911866686583,8.965703750165444
0135.jpg,accordion,296.0,86.56854152679443,1.5909090909090908,0.4963423968322908,173.30421686746988,77.79181891851972,0.1325081464530895,0.21858766860362597,8.68750152223351
0135.jpg,accordion,617.5,101.01219201087952,1.6521739130434783,0.7605000286587846,82.50678733031674,51.44297490771678,0.037298637480855185,0.11432970637147331,10.219598372194714
0160.jpg,accordion,314.0,90.28427064418793,0.5806451612903226,0.4840779760749972,57.51123595505618,26.94975323812837,0.03711120913777599,0.11879215282798776,9.691745858617988
0160.jpg,accordion,1238.0,331.6223635673523,0.75,0.14146300787040123,60.675558759913486,47.82989265278161,0.02048608679240903,0.08185602477182718,11.576490724704373
0160.jpg,accordion,789.0,200.85281240940094,0.4142857142857143,0.24577122420177383,100.19362186788155,65.93073852750206,0.026718818311788083,0.10197172673637696,11.174419054670896
0020.jpg,accordion,10680.0,432.93607223033905,1.2169811320754718,0.7160338788292833,101.24747196175768,59.60988870289118,0.09930990757498391,0.21496328462846465,11.725312917020865
0098.jpg,accordion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0051.jpg,accordion,4773.0,349.4213538169861,1.2682926829268293,0.49124983138244904,88.49573863636364,47.703328296273824,0.06747925884928414,0.2819954816601538,11.432868775465154
0027.jpg,accordion,1588.5,208.6690467596054,0.34523809523809523,0.4584384325533358,248.7705986959099,20.147297269179983,0.3604055595105521,0.5048279362451176,6.911057519543997
0021.jpg,accordion,6691.0,334.56854116916656,1.1204819277108433,0.7511569477185395,38.517588673186395,52.85059156287137,0.026814556350763845,0.14121359058133529,11.444297648148963
0078.jpg,accordion,2923.0,568.6761866807938,0.6991869918699187,0.11358176007749525,70.04841244891544,84.57420125867131,0.03176392680660987,0.19876350553683797,12.439539639288773
0091.jpg,accordion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0147.jpg,accordion,9925.5,404.14927554130554,1.2403846153846154,0.7636223806510877,112.45566989906986,79.92066410491834,0.15867626147435632,0.21922291897699084,11.750542329611001
0107.jpg,accordion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0084.jpg,accordion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0120.jpg,accordion,165.5,56.041629910469055,1.6923076923076923,0.6621956851355347,74.35602094240838,62.66439282933904,0.04538282671561856,0.07677078301500681,8.975540280715984
0120.jpg,accordion,1796.0,214.36753058433533,0.5753424657534246,0.49113194839683727,36.30163761225568,30.245943482717603,0.08118050436231439,0.14555752686211726,11.044125432464002
0081.jpg,accordion,10000.0,399.8233746290207,0.896551724137931,0.7860922292846596,93.66571765167878,59.25137453852767,0.050998833505816805,0.1782418366331619,12.556444840616207
0092.jpg,accordion,6949.5,428.0071403980255,1.0777777777777777,0.4767178289297398,117.59504479283315,64.6046481559327,0.0855381237753005,0.13838262532825701,12.292356819979465
0018.jpg,accordion,7744.5,415.52185904979706,1.9605263157894737,0.5636577691660108,76.10725989412654,69.4141948117967,0.16476765998364254,0.25115838066019885,11.077954698749986
0097.jpg,accordion,9557.0,539.5046143531799,1.4042553191489362,0.4126113050736019,82.0241836734694,77.68467744045468,0.12102439775833862,0.2299160185541564,11.424609026989923
0167.jpg,accordion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0131.jpg,accordion,8592.5,452.9777021408081,1.4767441860465116,0.5262301851819189,117.3431851767648,76.46121259341318,0.09950468931800109,0.18424700108445424,12.05808745798853
0106.jpg,accordion,13324.5,540.2914110422134,1.2,0.573594076686155,89.88276471888587,79.54238845621596,0.08877817352488022,0.2512836837208916,11.890369393380038
0187.jpg,accordion,8290.0,526.7594468593597,0.7028985507246377,0.37543929758003686,135.17969483568075,88.72340564792377,0.02249180820839775,0.1229520132682145,13.208975093064959
0115.jpg,accordion,6078.5,686.2914108037949,1.3762376237623761,0.1621769609699573,234.25476711472336,57.322937391896005,0.32256740607585566,0.3999869620253105,9.142687646103042
0172.jpg,accordion,5368.5,565.1442233324051,0.8928571428571429,0.21122447332616734,110.16153161175423,58.52230281806062,0.012110517758298195,0.0898175669525945,13.381960345770482
0185.jpg,accordion,1051.0,154.08326041698456,0.7346938775510204,0.5562905223990395,79.28609625668449,46.68664421290517,0.021487493612464468,0.1155950234722206,11.293059695199268
0169.jpg,accordion,9258.5,388.8944419622421,1.16,0.7692845712452999,137.7730451366815,71.38284737091745,0.0816709475107078,0.1922423976243128,12.256091667788255
0061.jpg,accordion,1866.5,259.35533833503723,4.5,0.3486964092523642,140.445281124498,31.089100122179683,0.04149456519261399,0.12305027708487104,10.868585959970035
0061.jpg,accordion,8326.5,367.1787129640579,1.4137931034482758,0.7760994219759461,93.70910375691909,61.31495854679004,0.02374904939058446,0.08592514550831976,13.199697477531993
0095.jpg,accordion,11989.0,513.1614679098129,1.5247524752475248,0.5721168603612943,74.93239482730398,77.5239797614432,0.12302758769816145,0.21363875728753368,11.584127903206396
0076.jpg,accordion,9100.0,414.5929266214371,1.0970873786407767,0.6652846140880441,121.19498277347114,76.1927478727598,0.01851920453511194,0.11866456136621079,13.408219979074959
0045.jpg,accordion,1084.5,197.43859839439392,1.5,0.34960312153677353,97.90699658703072,44.30324126452432,0.022180402483751395,0.11639935783032458,11.24234507894605
0045.jpg,accordion,2460.0,216.5685418844223,0.7794117647058824,0.6591044230782361,128.24560718469348,60.68624384928177,0.019577000339227126,0.15153257657455912,11.893237643132505
0045.jpg,accordion,2105.5,178.32590091228485,0.7894736842105263,0.8320247708958739,96.53839122486289,56.28701818736395,0.0190221059679052,0.11205524525178205,11.708528752129219
0035.jpg,accordion,8724.5,396.14927530288696,1.21,0.6986065922291538,86.93236714975845,56.52994200220967,0.10252020464821121,0.24777266241685103,11.479141585522033
0156.jpg,accordion,8752.5,397.948264837265,1.4,0.6945263905342481,85.16522908031814,79.45884326318834,0.19997462503954627,0.25523640259587266,10.915709635425529
0017.jpg,accordion,9769.0,440.93607246875763,1.6363636363636365,0.6314060149843141,81.1751078126567,85.4928077952267,0.06801875496185696,0.23524287144152672,11.615813793915187
0047.jpg,accordion,805.5,137.2964631319046,0.68,0.5369782677641091,214.81618497109827,52.81591734818158,0.18835862479195634,0.2537585442117194,9.32402606182361
0047.jpg,accordion,2596.5,242.55129659175873,0.7058823529411765,0.5546142064630305,113.25388601036269,95.48650571454576,0.1627299464079469,0.22253447826336897,10.494955098896515
0028.jpg,accordion,7293.5,387.3208477497101,0.76,0.6109477979675707,109.47977497990892,78.10655027990701,0.029264099262725808,0.2351521358568163,12.41996765232989
0026.jpg,accordion,10403.0,455.2203440666199,1.2647058823529411,0.6308485905837748,89.8195701357466,83.44214916052398,0.09220255012478455,0.21632157596752238,11.670008883852397
0183.jpg,accordion,4763.5,283.23758804798126,1.3478260869565217,0.7461639429727667,66.51339194438765,50.28871433000614,0.08326578249190804,0.17417668861188318,11.615467397302004
0012.jpg,accordion,1255.5,143.49747395515442,1.4545454545454546,0.7661928041844903,157.25056775170324,60.65325720390445,0.028221880887478124,0.07684123283669941,11.148026733780815
0012.jpg,accordion,3037.0,238.16652059555054,1.1904761904761905,0.6728112301783713,150.9315940184537,73.1427117455123,0.13909491302711366,0.23796575508676457,10.676884221423279
0164.jpg,accordion,378.0,104.08326005935669,0.5,0.4384700063414107,151.94103773584905,48.59656613828325,0.02815988345651787,0.0361640664785906,10.333055303319231
0164.jpg,accordion,6562.5,499.8061293363571,1.393939393939394,0.33012318379801453,62.75419734904271,67.42308633359573,0.039287714257558816,0.14304981004824013,12.606568701733456
0164.jpg,accordion,104.5,68.87005722522736,3.2222222222222223,0.2768632207729056,56.1985294117647,49.12765781658284,0.06586584393927711,0.10725127555247203,8.566889312667366
0179.jpg,accordion,5063.5,288.46803629398346,1.2941176470588236,0.7646545586985416,101.93825735718407,67.7638931622543,0.07116786619028244,0.13162652179784673,12.119993140953218
0139.jpg,accordion,53.0,35.31370830535889,0.4666666666666667,0.5340711062501291,5.2,2.71819267686664,0.20077012221769613,0.5450289087313644,5.51987896252108
0139.jpg,accordion,11687.5,1051.6538897752762,1.16793893129771,0.13279625355321387,127.74268332785267,70.13214414322174,0.029291702283848687,0.1982881297868419,12.871151652589129
0087.jpg,accordion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0128.jpg,accordion,11877.5,657.5706290006638,1.1555555555555554,0.3451835489094712,134.81527458073003,73.89909862467118,0.2865437073328937,0.382777208277266,9.99065282478507
0101.jpg,accordion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0019.jpg,accordion,10917.5,414.6690466403961,1.2268041237113403,0.7978657602882826,114.7354078604191,73.57794360068975,0.01997969245012111,0.1758174237418098,12.808932571548361
0163.jpg,accordion,1303.0,192.0832600593567,2.259259259259259,0.443787682161055,62.04307250538406,23.6158751473073,0.03270731306602211,0.2132402129125751,10.447381936074748
0163.jpg,accordion,182.5,57.071067690849304,0.5238095238095238,0.7041103657065232,73.3696682464455,58.69437129882917,0.0502826478141497,0.04132514752574512,8.652340168584601
0163.jpg,accordion,7380.0,354.16652047634125,1.1797752808988764,0.7393519393257726,38.75477200424178,25.83726379576076,0.027649504838947035,0.16986898709473056,11.37559950074447
0060.jpg,accordion,9214.5,414.29141068458557,1.5274725274725274,0.6746364152768723,83.52649499893595,78.53144869414682,0.14388258921343883,0.2557569341852296,11.163155027870129
0066.jpg,accordion,16143.5,549.237587928772,1.2377049180327868,0.6724919029791069,118.43087051938552,77.96852485790649,0.01700151842904243,0.14007713205301517,13.17997910969757
0182.jpg,accordion,271.0,65.31370830535889,1.1764705882352942,0.7983079794196779,60.775577557755774,49.41161189784234,0.04101436934827173,0.0569301428604471,9.248702156607125
0148.jpg,accordion,11782.5,476.17365968227386,1.3738317757009346,0.65300510487943,149.34437307082672,73.34573106153259,0.16328146940502242,0.21680441853176854,11.891026439343257
0029.jpg,accordion,7470.5,486.23253548145294,1.2173913043478262,0.3970740475934819,142.63005855562784,71.73290774039361,0.050182496792793206,0.13078157608221483,12.712401067667257
0152.jpg,accordion,51.0,43.31370830535889,0.2777777777777778,0.34160900089438284,254.95833333333334,0.2602082499332666,0.9723214235103967,0.9819444444444445,0.2386776166434536
0152.jpg,accordion,9129.0,437.27921855449677,1.4719101123595506,0.5999504654830033,117.2225080385852,81.77172764434694,0.08475046227935923,0.2039209461516447,11.947332276335516
0127.jpg,accordion,10378.5,463.58073377609253,0.8688524590163934,0.6068672435976542,130.42087383221667,85.18255485413441,0.09205791142803478,0.2290116226037449,11.968647240956889
0090.jpg,accordion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0144.jpg,accordion,5282.0,471.9898943901062,1.058252427184466,0.29794963688370424,91.71275045537341,57.110936060913566,0.016779343954439047,0.1306450507413387,12.923971402924376
0086.jpg,accordion,2252.0,194.08326029777527,1.3695652173913044,0.7512804576368803,91.74690567648314,75.37508120069931,0.05948392893775815,0.17756502067653596,11.04069195760777
0171.jpg,accordion,2490.0,285.82337486743927,0.5480769230769231,0.3830131857401101,106.24360442917144,63.478974581864065,0.14596896057038455,0.233109629733594,11.048535647129729
0171.jpg,accordion,3030.0,453.76449954509735,0.4594594594594595,0.1849232260235823,86.52810376775787,38.17805939860244,0.02145014585978507,0.0935768481748112,12.399449683439986
0058.jpg,accordion,1644.0,183.13708305358887,0.8870967741935484,0.6159693349000575,119.47906976744186,78.5320451794355,0.13753677606083772,0.2332761014499351,10.412375403312303
0058.jpg,accordion,2080.0,203.0538227558136,0.6521739130434783,0.6339439460714162,112.4643350207087,76.42761385265378,0.030387941699248293,0.1153541349542774,11.397417884967467
0180.jpg,accordion,4855.5,300.6101714372635,1.0945945945945945,0.6752062908528349,82.20380380380381,73.8232672016477,0.03739923612175614,0.1804022694041532,12.041869451177664
0093.jpg,accordion,12549.0,512.5929263830185,1.349056603773585,0.6001692851666495,141.89379008290317,91.63591414259301,0.05334404846615297,0.1540346085641643,12.650073607594038
0013.jpg,accordion,9073.5,401.0365775823593,1.3125,0.7089518445892193,144.23690180404017,60.44342418051471,0.06338471052058042,0.1505864510998715,12.731729203750216
0040.jpg,accordion,3151.5,262.6690468788147,0.5054945054945055,0.5739966781825558,68.58315532499238,26.254781973860425,0.016598432691542295,0.056124210568772814,12.100534960824623
0116.jpg,accordion,713.5,217.01219260692596,0.25609756097560976,0.19038624644432955,63.38800489596083,43.70234249829647,0.020237105823507427,0.0433293947881479,11.374316119916656
0116.jpg,accordion,1186.0,221.39696860313416,0.32941176470588235,0.30405434413737276,76.6966640806827,37.48735908645216,0.01805257732973124,0.045102702654511745,11.752491911216758
0032.jpg,accordion,4084.0,288.793937087059,0.7849462365591398,0.6153461029717159,91.8065052231719,80.4343433796102,0.05013852570583944,0.11698219388765574,12.340228982106957
0089.jpg,accordion,7928.5,362.61017179489136,0.9215686274509803,0.7577412488094684,121.75935300654402,75.18186205231459,0.07426620036242232,0.26536981899293943,11.333043010734073
0023.jpg,accordion,7295.5,415.9827548265457,1.441860465116279,0.5298028283455454,179.67809498399146,97.37379583690822,0.40545978464618254,0.7705552706582572,4.621853822373823
0112.jpg,accordion,11030.5,437.9482660293579,1.4313725490196079,0.7227023062650589,56.06530066815145,53.89879250798003,0.138067709598449,0.2206908695833939,11.473870745831897
0030.jpg,accordion,13118.0,477.4213535785675,1.4528301886792452,0.7232256343586831,92.70720551848241,75.58847615834732,0.0642753054114582,0.18571688114485577,12.43248493979539
0137.jpg,accordion,7626.0,367.2792183160782,1.475609756097561,0.7104179956714708,60.831622176591374,61.88155528950622,0.0877024277156525,0.18048986049303653,11.572137771305671
0037.jpg,accordion,1956.0,238.56854152679443,0.3711340206185567,0.43186933048116266,87.2509671179884,39.076480754979414,0.05539435020770609,0.23922042059130616,10.866346909644315
0004.jpg,accordion,2714.0,308.5929261445999,0.7261904761904762,0.35813583142609634,98.90944190944191,49.3121825001873,0.01344236879837645,0.07026749636140607,12.655871127799148
0178.jpg,accordion,8007.5,1022.4823163747787,0.7352941176470589,0.09624877260184095,110.41882158460267,79.74120929910738,0.014372473380906735,0.11677164132199595,13.121958027511898
0050.jpg,accordion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0188.jpg,accordion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0057.jpg,accordion,3542.5,319.0365768671036,0.5523809523809524,0.4373597062932518,108.51560379918588,74.81345838622445,0.012372144058789242,0.07585172691407822,12.935070058413588
0104.jpg,accordion,4725.0,291.9655100107193,1.4202898550724639,0.6965440305547087,67.95303810504635,52.80640524744273,0.1296488690241905,0.22472451199706223,10.978669926654954
0085.jpg,accordion,11033.5,445.58073353767395,1.043103448275862,0.6983455259746919,155.33558658720983,74.63285977405981,0.19508237284873814,0.3089063640179212,10.914282346583553
0052.jpg,accordion,15684.0,628.8771971464157,1.3445378151260505,0.498350619346615,115.58942097026605,83.79356928954222,0.1178326340740141,0.22521023383440347,11.677530088118942
0100.jpg,accordion,91.0,48.485281229019165,0.4,0.4864423953411955,255.0,0.0,0.0,0.0,0.0
0100.jpg,accordion,11617.0,489.07820749282837,1.6082474226804124,0.610305424061924,80.22574106916646,77.52441069345379,0.13082848205840697,0.237965920002094,11.329406245168851
0121.jpg,accordion,16358.5,586.3502857685089,1.1825396825396826,0.5979144648260898,113.32940539890579,62.13566697406566,0.0795181074519312,0.14456118024153589,13.137121293609486
0136.jpg,accordion,1052.0,168.76955199241638,0.4153846153846154,0.4641276145870395,76.80742049469964,71.09593887446427,0.04995884304494464,0.1062343647076704,11.043817129552966
0065.jpg,accordion,10329.0,419.22034335136414,1.3838383838383839,0.7385560205650175,51.61896158235071,42.838609460883255,0.13135244596885223,0.2018607243679913,11.487825630516252
0114.jpg,accordion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0009.jpg,accordion,3448.5,380.55129623413086,0.3937007874015748,0.2992358914565896,75.91084736406293,62.47501781407554,0.07836903030841624,0.25698050503866404,11.01575069972251
0054.jpg,accordion,8509.5,400.29141104221344,1.4831460674157304,0.6673618299071841,76.06055721851254,78.01091434507143,0.14925523649967457,0.2354271265385405,11.23050770816198
0174.jpg,accordion,15839.5,615.2030984163284,1.2307692307692308,0.5259134817967126,68.70098039215686,66.12141915834377,0.018316882322597504,0.20046132817879825,12.751822900595768
0134.jpg,accordion,633.5,107.55634891986847,0.8064516129032258,0.6881520065234896,116.399416909621,44.93841850116616,0.027578339420273105,0.03290292424200053,10.41245698191031
0134.jpg,accordion,4732.0,872.5828219652176,1.8333333333333333,0.07809824630637463,115.4134765625,69.03596728749271,0.011707201866729324,0.08048603264616971,13.658643009071913
0048.jpg,accordion,6561.5,351.8406196832657,2.1166666666666667,0.6660717944128703,72.63428401663695,78.07946460951814,0.04805393713313914,0.200890018571205,11.775529438841179
0070.jpg,accordion,7231.0,575.9898948669434,1.5631067961165048,0.27389146377682444,102.60138833266586,64.28817046737782,0.012925184595698346,0.11456436162728503,13.471332623757844
0122.jpg,accordion,6880.0,410.10764515399933,0.5447761194029851,0.5140466952351883,56.82425357294467,54.89843939174682,0.018841504713280322,0.15721301394980708,12.336782438404642
0177.jpg,accordion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0154.jpg,accordion,9880.5,469.03657746315,1.6987951807228916,0.5643848693489179,44.9520697167756,65.3698338034728,0.04574158073270821,0.257725887768146,11.197824408795768
0064.jpg,accordion,7255.0,441.563489317894,1.1808510638297873,0.4675854274413785,43.71988194258117,38.074392874235436,0.12303979730080777,0.2204560538794368,11.012076995162262
0094.jpg,accordion,14975.0,612.9360727071762,0.9343065693430657,0.5008945800374975,102.55513332896547,64.0337560417593,0.08090781036043378,0.22141508147070726,12.089092395348976
0158.jpg,accordion,184.0,84.97056245803833,0.23684210526315788,0.32025115220300604,76.88888888888889,23.633330721412385,0.04345343688691746,0.07740006200899231,9.09990038541704
0158.jpg,accordion,255.0,82.14213538169861,0.34375,0.47491738425259106,69.57966101694915,26.70249642148329,0.042100604954085866,0.053078347976331014,9.193802229270606
0158.jpg,accordion,169.0,59.31370830535889,0.43478260869565216,0.6036516812102233,84.45959595959596,29.136319863536073,0.05203057784671018,0.08515261903805799,8.572713449431165
0034.jpg,accordion,4289.0,447.0193327665329,0.460431654676259,0.2697200914813062,148.9690216180076,52.30188871100056,0.20946830015233825,0.33761280846108893,10.124454038202568
0053.jpg,accordion,1790.5,273.09545266628265,0.6338028169014085,0.30168606604919546,64.27415143603133,60.286162979030664,0.019399897662614282,0.11161791710452652,11.841608609403592
0053.jpg,accordion,2419.0,352.99494755268097,0.6625,0.24395445515358113,51.527885360185905,47.05765327037155,0.015811571031252126,0.10882456819476487,12.282827644403095
0007.jpg,accordion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0079.jpg,accordion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0022.jpg,accordion,7892.0,367.7056245803833,1.3478260869565217,0.7334937108648919,127.0193740685544,74.81698400154602,0.13938098614983693,0.22059939406408552,11.663683299410842
0105.jpg,accordion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0001.jpg,accordion,11386.0,441.84775960445404,1.3962264150943395,0.7328848244411359,158.9803989292807,45.158356251395446,0.03666754304989595,0.18857161617821153,12.663400032440316
0014.jpg,accordion,8080.5,357.9827550649643,0.91,0.7923624505227905,110.1431168201648,78.83746478045587,0.03426026024563686,0.20480547976563368,11.788900762920203
0145.jpg,accordion,9679.0,411.36247861385345,1.4183673469387754,0.7187717534160163,81.78123732251521,62.13279236693653,0.17423370033988939,0.23606207275160285,11.487617776619434
0096.jpg,accordion,9932.0,405.3380935192108,0.9380530973451328,0.7596468370916535,138.8352104327208,56.88705686522178,0.08006855633862879,0.2869076017152865,11.435060287920713
0099.jpg,accordion,5092.0,443.705623626709,1.3048780487804879,0.3250187328607697,62.97051039697543,77.19817548754166,0.2699635985801349,0.4008329180516406,8.84780114548047
0056.jpg,accordion,4468.0,267.137082695961,1.393939393939394,0.7867824621555184,100.48233754906236,62.29065956414503,0.09028493597968701,0.19484189084223483,11.546673706394058
0056.jpg,accordion,4472.0,278.7695518732071,1.0909090909090908,0.7231376690519832,113.77469068808335,77.77840564042582,0.018871268433149076,0.1286064478927243,12.308219921111025
0005.jpg,accordion,57.0,38.14213538169861,0.6428571428571429,0.4923508738800492,57.8,29.71105293769756,0.07576144084141581,0.11398480225231387,7.543874505322199
0005.jpg,accordion,1165.5,190.95331728458405,0.4605263157894737,0.40166845612358804,84.53796962430056,21.052614732726404,0.03395773793082739,0.1798981557575094,11.013097457442955
0062.jpg,accordion,8766.0,416.2253954410553,1.0101010101010102,0.6358492760669336,76.08732991300468,58.307044370554145,0.018852170947424942,0.1501914584621822,12.466245437442812
0006.jpg,accordion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0140.jpg,accordion,2111.5,192.5269112586975,0.5873015873015873,0.7158434622522077,62.334392014519054,54.280872658871054,0.03536968771725116,0.1559860446539089,10.592108166627522
0140.jpg,accordion,2768.5,319.3797233104706,0.5283018867924528,0.34106700789033856,135.16277472527472,67.11496524124755,0.017216433754908108,0.10984933237509115,12.522952627322633
0043.jpg,accordion,1027.0,161.79898953437805,0.3230769230769231,0.49297931559934133,29.23236889692586,25.78796699209602,0.03665366454067527,0.16761603619943047,10.213509696232018
0043.jpg,accordion,3744.5,328.89444148540497,1.4696969696969697,0.4350013768136302,72.41705187467899,70.76744669695995,0.014523203878328318,0.08621293249431453,12.744405694120827
0069.jpg,accordion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0129.jpg,accordion,9209.5,482.1492747068405,0.7941176470588235,0.49783208207608126,154.24764025877613,61.11670772458328,0.22393815254122973,0.3394428840301057,10.410757049975263
0082.jpg,accordion,7666.0,384.5929266214371,1.3636363636363635,0.6512925253387273,183.09669600714378,37.23921475068564,0.03816300283213315,0.17486051782952672,12.129857989844412
